:START_ID,:END_ID,:TYPE,ratio,rule_type,description
Parvati,Padma,HOLDS_IN_HAND,,DEFINITION,Parvati holds a lotus (padma) in her hand.
Parvati,Dik,LOCATED_AT,,SPATIAL,"The image of Parvati, surrounded by her attendants, may be installed at one of the cardinal points of a settlement."
Parvati,GramaMadhya,LOCATED_AT,,SPATIAL,"The image of Parvati, surrounded by her attendants, may be installed in the center of a settlement."
Parvati,BhallataPada,LOCATED_AT,,SPATIAL,"The image of Parvati, surrounded by her attendants, may be installed at the Vastu-pada of Bhallata."
Saptamata,GramaNagaraBahya,LOCATED_AT,,SPATIAL,"The deity Saptamata is to be installed on the outside of villages and towns. She is described as having a heavy body, fat stomach, black color, big eyes, red clothing, and two arms."
buddha,simhasana,LOCATED_AT,,SPATIAL,The image of Buddha is to be seated on a lion throne (Simhasana).
buddha,asvattha,LOCATED_AT,,SPATIAL,"The image of Buddha should be placed next to an Asvattha tree. He is depicted with red clothing, a red mantle, two arms, and no head ornaments."
jina,asoka,LOCATED_BELOW,,SPATIAL,The image of the Jina is to be installed beneath an Asoka tree.
jina,padminasana_2,LOCATED_AT,,SPATIAL,The Jina can be depicted standing on a lotus throne (Padmasana).
jina,simhasana,LOCATED_AT,,SPATIAL,The Jina can be depicted standing on a lion throne (Simhasana).
ChatraTraya,jina,LOCATED_ABOVE,,SPATIAL,The image of the Jina must have a triple parasol (Chatra Traya) placed above it.
yaksendra,jina,LOCATED_AT,,SPATIAL,"Yaksendra is to be represented next to the Jina, with his head reaching the level of the Jina's belt."
aparajita,jina,LOCATED_AT,,SPATIAL,"Aparajita is to be represented next to the Jina, with her head reaching the level of the Jina's belt."
pratimā,SvalaksanaAnvita,IS_A,,DEFINITION,"All images (Pratima), including those of Nagas, Raksasas, and Pisacas, must be designed with their own proper and peculiar characteristic signs and appearances (svalakṣaṇa)."
pratimā,Yajamana,HAS_DIMENSION_RATIO,1.0,MEASUREMENT,The height of a 'large' image (Pratima) can be equal to the height of its founder (Yajamana).
pratimā,Yajamana,HAS_DIMENSION_RATIO,0.875,MEASUREMENT,The height of a 'medium' image (Pratima) can be the height of its founder (Yajamana) less one-eighth (7/8).
pratimā,Yajamana,HAS_DIMENSION_RATIO,0.75,MEASUREMENT,The height of a 'small' image (Pratima) can be the height of its founder (Yajamana) less two-eighths (3/4).
pratimā,YajamanaSkandha,HAS_DIMENSION_RATIO,1.0,MEASUREMENT,"As an alternative method, the height of a 'large' image can be equal to the height of the founder's (Yajamana) shoulders."
pratimā,YajamanaStana,HAS_DIMENSION_RATIO,1.0,MEASUREMENT,"As an alternative method, the height of a 'medium' image can be equal to the height of the founder's (Yajamana) nipples."
pratimā,YajamanaNabhi,HAS_DIMENSION_RATIO,1.0,MEASUREMENT,"As an alternative method, the height of a 'small' image can be equal to the height of the founder's (Yajamana) navel."
pratimā,prasada,HAS_DIMENSION_RATIO,,MEASUREMENT,The reference height for an image (Pratima) can be derived from the height of the temple (Prasada).
pratimā,garbhagrha_2,HAS_DIMENSION_RATIO,,MEASUREMENT,The reference height for an image (Pratima) can be derived from the height of the cella (Garbhagrha).
pratimā,stambha_5,HAS_DIMENSION_RATIO,,MEASUREMENT,The reference height for an image (Pratima) can be derived from the height of the pillars (Stambha).
pratimā,dvara_4,HAS_DIMENSION_RATIO,,MEASUREMENT,The reference height for an image (Pratima) can be derived from the height of the door (Dvara).
pratimā,sthapati_2,HAS_DIMENSION_RATIO,,MEASUREMENT,The reference height for an image (Pratima) can be derived from the height of the architect (Sthapati).
angula_2,PratimaMana,PART_OF,,MEASUREMENT,"The total height of an image, once determined, is to be divided into equal digits (Angula), which then serve as the primary module for all other proportions."
āya,Labha,SYNONYM_OF,,DEFINITION,The term 'Aya' (plus) corresponds to 'Labha' (gain) in the context of iconometric calculations.
vyaya,Hani,SYNONYM_OF,,DEFINITION,The term 'Vyaya' (minus) corresponds to 'Hani' (loss) in the context of iconometric calculations.
āya,pratimā,HAS_DIMENSION_RATIO,0.6667,MEASUREMENT,"The 'Aya' (gain) is calculated from the height of the image (Pratima) using the formula (Height * 8) / 12. For a successful outcome, the 'Aya' should be higher than the 'Vyaya' (loss)."
vyaya,pratimā,HAS_DIMENSION_RATIO,1.125,MEASUREMENT,"The 'Vyaya' (loss) is calculated from the height of the image (Pratima) using the formula (Height * 9) / 8. For a successful outcome, the 'Vyaya' should be lower than the 'Aya' (gain)."
yoni_3,pratimā,HAS_DIMENSION_RATIO,0.375,MEASUREMENT,The 'Yoni' (matrices) value is calculated from the height of the image (Pratima) using the formula (Height * 3) / 8.
pratimā,stambha_5,HAS_DIMENSION_RATIO,1.5,MEASUREMENT,The best height for an image (Pratima) is one and a half times the height of the pillars (Stambha). This relative measurement is prescribed for images in small buildings.
pratimā,stambha_5,HAS_DIMENSION_RATIO,0.8889,MEASUREMENT,An alternative height for an image (Pratima) is eight-ninths the height of the pillars (Stambha). This relative measurement is prescribed for images in small buildings.
pratimā,stambha_5,HAS_DIMENSION_RATIO,0.875,MEASUREMENT,An alternative height for an image (Pratima) is seven-eighths the height of the pillars (Stambha). This relative measurement is prescribed for images in small buildings.
Maha_Pratima,pratimā,IS_A,,HIERARCHY,A large image (Maha Pratima) is a classification of Pratima with a prescribed absolute height of fifteen cubits. This absolute measurement is prescribed for images in large (not small) buildings.
Madhyama_Pratima,pratimā,IS_A,,HIERARCHY,A medium image (Madhyama Pratima) is a classification of Pratima with a prescribed absolute height of ten cubits. This absolute measurement is prescribed for images in large (not small) buildings.
Kanyasa_Pratima,pratimā,IS_A,,HIERARCHY,A small image (Kanyasa Pratima) is a classification of Pratima with a prescribed absolute height of five cubits. This absolute measurement is prescribed for images in large (not small) buildings.
Pratima_Height_Vidhana_304,Vidhana,IS_A,,DEFINITION,This rule defines a set of 33 possible heights for images (Pratima) in temples (Prasada) that are five to twelve cubits wide. The heights start at 31 digits and increase to nine cubits and seven digits in successive increments of six digits.
Cala_Bera,pratimā,IS_A,,HIERARCHY,"A Cala Bera is a portable image, a sub-type of Pratima (image)."
Cala_Bera,Mula_Bera,HAS_DIMENSION_RATIO,0.1428,MEASUREMENT,The height of a portable image (Cala Bera) can be one-seventh that of the principal image (Mula Bera).
Cala_Bera,Mula_Bera,HAS_DIMENSION_RATIO,0.1667,MEASUREMENT,The height of a portable image (Cala Bera) can be one-sixth that of the principal image (Mula Bera).
Cala_Bera,Mula_Bera,HAS_DIMENSION_RATIO,0.2,MEASUREMENT,The height of a portable image (Cala Bera) can be one-fifth that of the principal image (Mula Bera).
Cala_Bera,Mula_Bera,HAS_DIMENSION_RATIO,0.25,MEASUREMENT,The height of a portable image (Cala Bera) can be one-quarter that of the principal image (Mula Bera).
Cala_Bera,Mula_Bera,HAS_DIMENSION_RATIO,0.3333,MEASUREMENT,The height of a portable image (Cala Bera) can be one-third that of the principal image (Mula Bera).
Cala_Bera,Mula_Bera,HAS_DIMENSION_RATIO,0.5,MEASUREMENT,The height of a portable image (Cala Bera) can be half that of the principal image (Mula Bera).
Kanyasa_Cala_Bera,Linga_Pujabhaga,HAS_DIMENSION_RATIO,1.0,MEASUREMENT,The height of a small portable image (Kanyasa Cala Bera) is equal to the height of the venerated part (Pujabhaga) of the Linga.
Madhyama_Cala_Bera,Linga_Pujabhaga,HAS_DIMENSION_RATIO,1.5,MEASUREMENT,The height of a medium portable image (Madhyama Cala Bera) is one and a half times the height of the venerated part (Pujabhaga) of the Linga.
Maha_Cala_Bera,Linga_Pujabhaga,HAS_DIMENSION_RATIO,2.0,MEASUREMENT,The height of a large portable image (Maha Cala Bera) is double the height of the venerated part (Pujabhaga) of the Linga.
Cala_Bera,Linga_Pujabhaga,HAS_DIMENSION_RATIO,0.5,MEASUREMENT,"According to a second method, the height of a portable image (Cala Bera) can be half the height of the venerated part (Pujabhaga) of the Linga."
Cala_Bera,Linga_Pujabhaga,HAS_DIMENSION_RATIO,0.75,MEASUREMENT,"According to a second method, the height of a portable image (Cala Bera) can be three-quarters of the height of the venerated part (Pujabhaga) of the Linga."
Cala_Bera,Linga_Pujabhaga,HAS_DIMENSION_RATIO,1.0,MEASUREMENT,"According to a second method, the height of a portable image (Cala Bera) can be equal to the height of the venerated part (Pujabhaga) of the Linga."
Cala_Bera_Height_Vidhana_309,Vidhana,IS_A,,DEFINITION,"This rule defines a set of ten possible heights for a portable image (Cala Bera), starting from thirteen digits and going up to thirty-one digits by successive increments of two digits."
Grha_Cala_Bera_Height_Vidhana_310,Vidhana,IS_A,,DEFINITION,"This rule defines a set of possible heights for a portable image (Cala Bera) intended for a private house (Grha). The height ranges from three to fifteen digits, with successive increments of half a digit."
YajamanaAngula,Mana,IS_A,,DEFINITION,The digit (angula) of the founder (yajamana) can be used as a unit of measurement for construction.
yava,Mana,IS_A,,MEASUREMENT,A grain of barley (yava) is employed as the unit of measurement specifically for small images.
dvarapala,Devata,IS_A,,DEFINITION,"A Dvarapala (door guardian) is a deity whose appearance provokes both fear and fearlessness. They typically have four arms, two or three eyes, terrifying fangs, are adorned with snakes, and are depicted with one leg bent."
dvarapala,NavaTala,HAS_DIMENSION_RATIO,,MEASUREMENT,The bodily proportions of all Dvarapalas (door guardians) are prescribed to follow the Nava Tala (nine tala) system of measurement.
Nandin,dvarapala,IS_A,,DEFINITION,Nandin is a Dvarapala located at the right side of the eastern door. He is dark in color and wields a mace (gada).
Kala_3,dvarapala,IS_A,,DEFINITION,Kala is a Dvarapala located at the left side of the eastern door. He is red like kunkuma and wields an axe.
Dandin,dvarapala,IS_A,,DEFINITION,Dandin is a Dvarapala located at the right side of the southern door. He is sapphire blue in color and wields a sword.
mundin,dvarapala,IS_A,,DEFINITION,Mundin is a Dvarapala located at the left side of the southern door. He is red like cochineal and wields a combat mace.
vaijaya,dvarapala,IS_A,,DEFINITION,Vaijaya is a Dvarapala who is white in color and wields a spear.
bhrngiriti,dvarapala,IS_A,,DEFINITION,Bhrngiriti is a Dvarapala who is blue-green like a peacock's throat and wields a trident.
Gopa,dvarapala,IS_A,,DEFINITION,Gopa is a Dvarapala who is dark like a lotus and wields a thunderbolt.
Anantaka,dvarapala,IS_A,,DEFINITION,Anantaka is a Dvarapala who is black in color and wields a spear with a sharp point.
ShivaDvarapala,dvarapala,IS_A,,HIERARCHY,A ShivaDvarapala is a specific type of door guardian found in a temple of Shiva.
ShivaDvarapala,ShivaMandira,PART_OF,,DEFINITION,Door guardians in a Shiva temple (ShivaDvarapala) have coiled hair and hold a trident in hand.
kupa,Nairṛtya,LOCATED_AT,,SPATIAL,A well (Kupa) established in the south-west (Nairṛtya) corner of a settlement will bring torment and sickness.
kupa,Pascima,LOCATED_AT,,SPATIAL,A well (Kupa) established in the west (Pascima) of a settlement brings about an increase in cattle.
kupa,Vayavya,LOCATED_AT,,SPATIAL,A well (Kupa) established in the north-west (Vayavya) of a settlement causes death at the hands of enemies.
kupa,uttara_6,LOCATED_AT,,SPATIAL,A well (Kupa) established in the north (Uttara) of a settlement brings happiness.
kupa,Isana,LOCATED_AT,,SPATIAL,A well (Kupa) established in the north-east (Isana) of a settlement leads to prosperity.
kupa,Isana,LOCATED_AT,,SPATIAL,"In fields and gardens, it is considered best for a well (Kupa) to be located in the north-east (Isana)."
kupa,Pascima,LOCATED_AT,,SPATIAL,"In fields and gardens, it is considered best for a well (Kupa) to be located in the west (Pascima)."
kupa,Agneya,LOCATED_AT,,SPATIAL,A well (Kupa) in the south-east (Agneya) corner of a town or village brings endless fear and certain death.
kupa,Nairṛtya,LOCATED_AT,,SPATIAL,A well (Kupa) in the south-west (Nairṛtya) corner of a town or village leads to the loss of riches.
kupa,Vayavya,LOCATED_AT,,SPATIAL,A well (Kupa) in the north-west (Vayavya) corner of a town or village leads to the loss of the wife.
kupa,ShubhaDik,LOCATED_AT,,SPATIAL,"A well (Kupa) brings success when it is established in any direction other than South-East (Agneya), South-West (Nairṛtya), or North-West (Vayavya)."
tithi_2,SiddhiPradaKala,IS_A,,DEFINITION,All lunar days (Tithi) are generally considered auspicious times that bring success.
Amavasya_in_Citra,AsubhaKala,IS_A,,DEFINITION,The specific time when a new moon (Amavasya) occurs in the Citra asterism is defined as an inauspicious period.
RiktaTithi,AsubhaKala,IS_A,,DEFINITION,Lunar days classified as 'empty' (Rikta Tithi) are defined as inauspicious periods.
mula,AdhomukhaNakshatra,IS_A,,HIERARCHY,The asterism Mula is classified as a 'downward-facing' (Adhomukha) Nakshatra.
Krttika,AdhomukhaNakshatra,IS_A,,HIERARCHY,The asterism Krttika is classified as a 'downward-facing' (Adhomukha) Nakshatra.
Magha,AdhomukhaNakshatra,IS_A,,HIERARCHY,The asterism Magha is classified as a 'downward-facing' (Adhomukha) Nakshatra.
Aslesa,AdhomukhaNakshatra,IS_A,,HIERARCHY,The asterism Aslesa is classified as a 'downward-facing' (Adhomukha) Nakshatra.
Visakha,AdhomukhaNakshatra,IS_A,,HIERARCHY,The asterism Visakha is classified as a 'downward-facing' (Adhomukha) Nakshatra.
Bharani,AdhomukhaNakshatra,IS_A,,HIERARCHY,The asterism Bharani is classified as a 'downward-facing' (Adhomukha) Nakshatra.
Purvaphalguni,AdhomukhaNakshatra,IS_A,,HIERARCHY,The asterism Purvaphalguni is classified as a 'downward-facing' (Adhomukha) Nakshatra.
Purvasadha,AdhomukhaNakshatra,IS_A,,HIERARCHY,The asterism Purvasadha is classified as a 'downward-facing' (Adhomukha) Nakshatra.
Purvabhadrapada,AdhomukhaNakshatra,IS_A,,HIERARCHY,The asterism Purvabhadrapada is classified as a 'downward-facing' (Adhomukha) Nakshatra.
AdhomukhaNakshatra,KhananaKarma_AuspiciousKala,IS_A,,DEFINITION,"The group of 'downward-facing' asterisms defines an auspicious time for digging activities, such as constructing a well."
rohini_2,UrdhvamukhaNakshatra,IS_A,,HIERARCHY,The asterism Rohini is classified as an 'upward-facing' (Urdhvamukha) Nakshatra.
Ardra,UrdhvamukhaNakshatra,IS_A,,HIERARCHY,The asterism Ardra is classified as an 'upward-facing' (Urdhvamukha) Nakshatra.
Dhanistha,UrdhvamukhaNakshatra,IS_A,,HIERARCHY,The asterism Dhanistha (Sravistha) is classified as an 'upward-facing' (Urdhvamukha) Nakshatra.
Pusya,UrdhvamukhaNakshatra,IS_A,,HIERARCHY,The asterism Pusya is classified as an 'upward-facing' (Urdhvamukha) Nakshatra.
Satabhisaj,UrdhvamukhaNakshatra,IS_A,,HIERARCHY,The asterism Satabhisaj is classified as an 'upward-facing' (Urdhvamukha) Nakshatra.
Sravana,UrdhvamukhaNakshatra,IS_A,,HIERARCHY,The asterism Sravana is classified as an 'upward-facing' (Urdhvamukha) Nakshatra.
Uttaraphalguni,UrdhvamukhaNakshatra,IS_A,,HIERARCHY,The asterism Uttaraphalguni is classified as an 'upward-facing' (Urdhvamukha) Nakshatra.
Uttarasadha,UrdhvamukhaNakshatra,IS_A,,HIERARCHY,The asterism Uttarasadha is classified as an 'upward-facing' (Urdhvamukha) Nakshatra.
Uttarabhadrapada,UrdhvamukhaNakshatra,IS_A,,HIERARCHY,The asterism Uttarabhadrapada is classified as an 'upward-facing' (Urdhvamukha) Nakshatra.
UrdhvamukhaNakshatra,VistaraKarma_AuspiciousKala,IS_A,,DEFINITION,The group of 'upward-facing' asterisms defines an auspicious time for extension work and other similar activities.
AsviniAdiPancaNakshatra,SetuKulyaKarma_AuspiciousKala,IS_A,,DEFINITION,The group of five asterisms beginning with Asvini is defined as an auspicious time for constructing dykes and canals.
CitraAdiPancaNakshatra,SetuKulyaKarma_AuspiciousKala,IS_A,,DEFINITION,The group of five asterisms beginning with Citra is defined as an auspicious time for constructing dykes and canals.
MulaAdiPancaNakshatra,SetuKulyaKarma_AuspiciousKala,IS_A,,DEFINITION,The group of five asterisms beginning with Mula is defined as an auspicious time for constructing dykes and canals.
AvarohanaKala_of_Purvasadha,JalasayaKhanana_AuspiciousKala,IS_A,,DEFINITION,"The descending phase of the Purvasadha asterism is an auspicious time for digging a reservoir, well, or pond."
AvarohanaKala_of_Svati,JalasayaKhanana_AuspiciousKala,IS_A,,DEFINITION,"The descending phase of the Svati asterism is an auspicious time for digging a reservoir, well, or pond."
AvarohanaKala_of_Krttika,JalasayaKhanana_AuspiciousKala,IS_A,,DEFINITION,"The descending phase of the Krttika asterism is an auspicious time for digging a reservoir, well, or pond."
AvarohanaKala_of_Satabhisaj,JalasayaKhanana_AuspiciousKala,IS_A,,DEFINITION,"The descending phase of the Satabhisaj asterism is an auspicious time for digging a reservoir, well, or pond."
Isana_of_Grha,SamrddhiPradaSthana_for_Kupa,IS_A,,SPATIAL,The North-East (Isana) direction of a house is a location that brings prosperity when a well is placed there.
Purva_of_Grha,DhanaPradaSthana_for_Kupa,IS_A,,SPATIAL,The East (Purva) direction of a house is a location that brings wealth when a well is placed there.
Agneya_of_Grha,PutranasaSthana_for_Kupa,IS_A,,SPATIAL,The South-East (Agneya) direction of a house is a location that causes the loss of a son when a well is placed there.
Dakshina_of_Grha,BharyamaranaSthana_for_Kupa,IS_A,,SPATIAL,The South (Dakshina) direction of a house is a location that causes the death of the wife when a well is placed there.
Nairitya_of_Grha,MaranaSthana_for_Kupa,IS_A,,SPATIAL,The South-West (Nairitya) direction of a house is a location that causes death when a well is placed there.
Pascima_of_Grha,SiddhiPradaSthana_for_Kupa,IS_A,,SPATIAL,The West (Pascima) direction of a house is a location that brings success when a well is placed there.
Vayavya_of_Grha,SastraghataSthana_for_Kupa,IS_A,,SPATIAL,The North-West (Vayavya) direction of a house is a location that causes wounds from weapons when a well is placed there.
Uttara_of_Grha,SukhaPradaSthana_for_Kupa,IS_A,,SPATIAL,The North (Uttara) direction of a house is a location that brings a certain amount of happiness when a well is placed there.
Brahmasthana_of_Grha,VipattiSthana_for_Kupa,IS_A,,SPATIAL,The center (Brahmasthana) of a house is a location that brings ruin when a well is placed there.
Purva_of_Grha,SukhaPradaSthana_for_Kupa,IS_A,,SPATIAL,"According to Devarata, the East (Purva) direction of a house is a location that brings happiness when a well is placed there."
Dakshina_of_Grha,VinasaSthana_for_Kupa,IS_A,,SPATIAL,"According to Devarata, the South (Dakshina) direction of a house is a location that brings destruction when a well is placed there."
aṁśa_1,MEASUREMENT,IS_A,,LLM_INFERRED,aṁśa is a proportional unit used in measurement and calculation.
